taxon,acc,J,margin,mb,chr,start,end,nsnp,name,known
Zv,6G11,0.5,0.04545454545454547,6.000686,9,8196851,14197537,42,PN10_SID887,Zv
Zv,6G11,0.5829787234042553,0.23758398656215002,68.632664,2,2345114,70977778,790,PN10_SID888,Zv
Zv,6G11,0.9523809523809523,0.419047619047619,8.258237,2,72358791,80617028,71,PN10_SID888,Zv
Zv,TIL10,1.0,0.375,3.418567,2,80973813,84392380,46,PN10_SID888,Zv
Zv,6G11,0.5849056603773585,0.15633423180592992,9.711186,2,84672505,94383691,165,PN10_SID888,Zv
Zx,6A6,1.0,0.07692307692307687,5.051081,2,94848367,99899448,34,PN10_SID888,Zv
Zv,6G11,0.5714285714285714,0.06593406593406592,18.509616,2,100734094,119243710,266,PN10_SID888,Zv
Zv,6G11,0.5578947368421052,0.23758223684210522,18.363061,2,120685023,139048084,314,PN10_SID888,Zv
Zx,5F1,1.0,0.19999999999999996,1.422396,2,139626952,141049348,21,PN10_SID888,Zv
Zv,6G11,0.6164383561643836,0.3031853441161908,16.232455,2,142561387,158793842,201,PN10_SID888,Zv
Zx,6A4,0.3157894736842105,0.0080971659919028,4.731401,3,228926174,233657575,57,PN10_SID888,Zv
Zv,6G11,0.37681159420289856,0.10714867285458396,24.30153,4,29544295,53845825,217,PN10_SID888,Zv
Zv,6G11,0.48314606741573035,0.13068705102228773,34.710108,4,54878274,89588382,284,PN10_SID888,Zv
Zv,6G11,0.4528301886792453,0.13767867352773017,30.792258,4,89941614,120733872,285,PN10_SID888,Zv
Zv,5H11,0.8421052631578947,0.08020050125313283,2.97612,4,120898596,123874716,27,PN10_SID888,Zv
Zv,6G11,0.47,0.1872413793103448,35.539388,4,123876593,159415981,277,PN10_SID888,Zv
Zv,TIL16,0.6666666666666666,0.09523809523809523,2.404489,4,247486022,249890511,23,PN10_SID888,Zv
Zv,6G11,0.7647058823529411,0.24011571841851487,14.194096,6,117803937,131998033,110,PN10_SID888,Zv
Zx,5B8,1.0,0.08333333333333337,0.940123,6,132022589,132962712,21,PN10_SID888,Zv
Zv,6G11,0.6052631578947368,0.11877667140825032,8.828244,6,133106705,141934949,74,PN10_SID888,Zv
Zv,TIL08,0.3684210526315789,0.03508771929824561,7.666383,6,143000435,150666818,70,PN10_SID888,Zv
Zv,6H6,0.34285714285714286,0.03299798792756542,11.914255,8,170317806,182232061,167,PN10_SID888,Zv
Zv,6G11,0.7419354838709677,0.3419354838709677,17.74282,9,1566009,19308829,124,PN10_SID888,Zv
Zv,5D12,0.6666666666666666,0.06666666666666665,1.57925,1,9722372,11301622,22,PN10_SID889,Zv
Zv,6G11,0.5625,0.16813380281690143,18.758025,1,269342002,288100027,132,PN10_SID889,Zv
Zv,6G11,0.6122448979591837,0.16063199473337725,15.90154,1,289487221,305388761,140,PN10_SID889,Zv
Zv,6G11,0.2878787878787879,0.03951277480689247,45.450874,2,76737,45527611,443,PN10_SID889,Zv
Zv,6G11,0.4019607843137255,0.057874762808349134,19.920568,2,82080180,102000748,279,PN10_SID889,Zv
Zv,6G11,0.41002949852507375,0.12760874924553484,78.055125,2,102749707,180804832,986,PN10_SID889,Zv
Zv,6G11,0.4473684210526316,0.07894736842105265,11.771058,2,181773734,193544792,95,PN10_SID889,Zv
Zv,6E2,0.2,0.018181818181818188,13.907431,3,130509196,144416627,166,PN10_SID889,Zv
Zv,6D6,0.19148936170212766,0.01501877346683353,12.807856,3,171452292,184260148,112,PN10_SID889,Zv
Zv,6G11,0.35384615384615387,0.11773504273504276,27.946923,9,99361222,127308145,188,PN10_SID889,Zv
Zv,6G11,0.33076923076923076,0.0708160691767249,129.66283,10,94503,129757333,1093,PN10_SID889,Zv
Zv,6H7,0.36554621848739494,0.05758774097874442,89.687768,1,58839853,148527621,719,PN10_SID890,Zv
Zv,6H7,0.34146341463414637,0.06873614190687366,15.77504,1,148739592,164514632,184,PN10_SID890,Zv
Zv,6G11,0.5714285714285714,0.20105820105820105,5.927966,1,299901173,305829139,57,PN10_SID890,Zv
Zv,6G11,0.46443514644351463,0.14568514644351466,78.299768,4,10790018,89089786,675,PN10_SID890,Zv
Zv,6G11,0.8636363636363636,0.19696969696969702,6.925297,4,89941614,96866911,59,PN10_SID890,Zv
Zv,6E3,1.0,0.26315789473684215,1.904292,4,99154450,101058742,25,PN10_SID890,Zv
Zv,TIL16,0.7096774193548387,0.3824046920821115,18.236965,4,101075149,119312114,119,PN10_SID890,Zv
Zv,5H11,1.0,0.0,2.453641,4,122105302,124558943,23,PN10_SID890,Zv
Zv,6G11,0.7857142857142857,0.40109890109890106,8.825693,4,124607751,133433444,86,PN10_SID890,Zv
Zv,6H7,0.5925925925925926,0.1787994891443167,17.215044,4,137351704,154566748,99,PN10_SID890,Zv
Zv,6H8,0.42857142857142855,0.124223602484472,20.112282,4,156044019,176156301,111,PN10_SID890,Zv
Zv,6G11,0.36153846153846153,0.11735241502683363,66.108638,9,38794603,104903241,400,PN10_SID890,Zv
Zx,5B9,0.6666666666666666,0.23809523809523808,2.759808,9,105556194,108316002,21,PN10_SID890,Zv
Zv,6G11,0.3346938775510204,0.13068049962459902,68.114685,3,134735372,202850057,729,PN10_SID891,Zv
Zv,TIL14,0.4,0.06666666666666671,4.204189,3,204187959,208392148,51,PN10_SID891,Zv
Zv,6G11,0.6470588235294118,0.29411764705882354,25.332885,6,24828027,50160912,126,PN10_SID891,Zv
Zv,TIL14,0.8,0.38333333333333336,3.766119,6,52512288,56278407,35,PN10_SID891,Zv
Zv,5B4,0.8461538461538461,0.22115384615384615,4.16422,6,66109287,70273507,37,PN10_SID891,Zv
Zv,6G11,0.47126436781609193,0.13793103448275862,37.216943,6,70295776,107512719,242,PN10_SID891,Zv
Zv,6G11,0.5833333333333334,0.11274509803921573,6.76602,6,108336988,115103008,42,PN10_SID891,Zv
Zv,TIL12,0.2,0.02857142857142858,5.362844,6,175824743,181187587,97,PN10_SID891,Zv
Zv,6G11,0.7,0.2384615384615384,2.353883,7,179120824,181474707,35,PN10_SID891,Zv
Zv,5E5,0.5714285714285714,0.21428571428571425,2.232845,7,181747894,183980739,38,PN10_SID891,Zv
Zv,6G11,0.5306122448979592,0.11681914144968336,11.729831,8,354736,12084567,116,PN10_SID891,Zv
Zv,6G11,0.7058823529411765,0.2668579626972741,16.355739,9,146452672,162808411,79,PN10_SID891,Zv
Zv,5E6,0.6875,0.051136363636363646,10.439658,10,83297985,93737643,84,PN10_SID891,Zv
Zv,5B5,0.6,0.23636363636363633,2.349714,10,95440665,97790379,22,PN10_SID891,Zv
Zv,5H10,0.6097560975609756,0.14036834245893476,7.656682,10,98138643,105795325,85,PN10_SID891,Zv
Zv,6G11,0.5208333333333334,0.16083333333333338,29.899707,10,107059164,136958871,263,PN10_SID891,Zv
Zv,6G11,0.3115942028985507,0.06492753623188405,44.633308,1,180767944,225401252,339,PN10_SID892,Zv
Zv,TIL12,0.375,0.07065217391304346,7.097831,2,131906,7229737,77,PN10_SID892,Zv
Zv,6G11,0.7272727272727273,0.2272727272727273,6.251828,3,230520103,236771931,68,PN10_SID892,Zv
Zv,6F11,0.4857142857142857,0.12207792207792206,11.098642,4,556297,11654939,96,PN10_SID892,Zv
Zv,5B5,0.5384615384615384,0.10989010989010989,6.260968,4,157533978,163794946,33,PN10_SID892,Zv
Zv,TIL11,0.4,0.08750000000000002,6.294658,5,41794527,48089185,51,PN10_SID892,Zv
Zv,TIL25,0.25,0.010000000000000009,18.353248,5,71756090,90109338,121,PN10_SID892,Zv
Zv,6G11,0.2631578947368421,0.03843879361324659,41.798096,5,132748831,174546927,239,PN10_SID892,Zv
Zv,6G11,0.49411764705882355,0.08502673796791443,30.293329,6,111133494,141426823,170,PN10_SID892,Zv
Zv,6G11,0.6041666666666666,0.1890723270440251,22.345834,6,143199586,165545420,148,PN10_SID892,Zv
Zv,6G11,0.5151515151515151,0.09848484848484845,8.296549,1,300131253,308427802,99,PN10_SID894,Zv
Zv,6G11,0.3909191583610188,0.1775970672986242,188.596921,3,48342602,236939523,2511,PN10_SID894,Zv
Zv,6G11,0.4666666666666667,0.1523809523809524,16.821844,4,8096976,24918820,222,PN10_SID894,Zv
Zv,6G11,0.6415094339622641,0.2235989862010701,13.944527,4,25289695,39234222,152,PN10_SID894,Zv
Zv,6G11,0.3252032520325203,0.12207825203252032,60.468976,8,21068347,81537323,626,PN10_SID894,Zv
Zx,5A1,0.0,0.0,2.117228,8,83728055,85845283,25,PN10_SID894,Zv
Zv,6G11,1.0,0.050000000000000044,3.511816,8,86072023,89583839,26,PN10_SID894,Zv
Zv,6D2,0.625,0.1891025641025641,10.550762,8,89667418,100218180,89,PN10_SID894,Zv
Zv,6D5,0.4482758620689655,0.019704433497536977,5.644009,8,103402517,109046526,67,PN10_SID894,Zv
Zv,5E6,0.5714285714285714,0.1339285714285714,5.891747,8,109548178,115439925,42,PN10_SID894,Zv
Zv,6G11,0.5230769230769231,0.20009555661729578,29.861991,8,120002043,149864034,350,PN10_SID894,Zv
Zv,6G11,0.4583333333333333,0.07371794871794868,6.058983,8,150381149,156440132,63,PN10_SID894,Zv
Zv,5D4,0.4166666666666667,0.028911564625850372,13.472214,8,157428414,170900628,121,PN10_SID894,Zv
Zv,5H11,0.5555555555555556,0.05555555555555558,5.474572,2,6393774,11868346,42,PN10_SID895,Zv
Zv,6G11,0.2962962962962963,0.08398860398860397,54.163363,4,185440878,239604241,712,PN10_SID895,Zv
Zv,6G11,0.32967032967032966,0.09908209437621202,121.375267,5,362844,121738111,1227,PN10_SID895,Zv
Zv,TIL08,1.0,0.25,1.687391,5,127973930,129661321,25,PN10_SID895,Zv
Zv,6G11,0.5833333333333334,0.22619047619047622,5.021226,5,130710691,135731917,39,PN10_SID895,Zv
Zv,6G11,0.5492957746478874,0.08094134426814054,17.529097,5,136569310,154098407,150,PN10_SID895,Zv
Zv,6G11,0.6222222222222222,0.14222222222222225,18.434889,5,154572472,173007361,121,PN10_SID895,Zv
Zv,6G11,0.72,0.32273972602739726,37.366566,6,15532793,52899359,163,PN10_SID895,Zv
Zv,6G11,0.7931034482758621,0.2681034482758621,8.957365,6,64264418,73221783,78,PN10_SID895,Zv
Zv,6G11,0.5555555555555556,0.15555555555555556,4.695907,6,75531166,80227073,38,PN10_SID895,Zv
Zv,6G11,0.4482758620689655,0.07146426786606697,24.889531,6,80940647,105830178,163,PN10_SID895,Zv
NA,6G2,0.7692307692307693,0.019230769230769273,4.026663,6,110287867,114314530,20,PN10_SID895,Zv
Zv,6G11,0.746031746031746,0.22548380082626662,17.039808,6,114773429,131813237,135,PN10_SID895,Zv
Zv,TIL08,0.4,0.06666666666666671,5.996224,8,328238,6324462,95,PN10_SID895,Zv
Zv,5A10,0.5666666666666667,0.014942528735632177,14.891008,9,7880699,22771707,83,PN10_SID895,Zv
Zv,6G11,0.6190476190476191,0.01904761904761909,7.210698,10,137246212,144456910,79,PN10_SID895,Zv
Zv,parviglumis_2A,0.5,0.0641025641025641,10.239804,3,204057751,214297555,119,PN10_SID896,Zv
Zv,5D4,0.7,0.16153846153846152,4.254046,3,215416748,219670794,42,PN10_SID896,Zv
Zv,6G11,0.6388888888888888,0.1737726098191214,9.961917,3,220699515,230661432,112,PN10_SID896,Zv
Zv,TIL11,0.5714285714285714,0.015873015873015817,2.051341,4,9948992,12000333,32,PN10_SID896,Zv
Zx,6A12,0.4426229508196721,0.024712503058478108,12.064952,4,12820021,24884973,149,PN10_SID896,Zv
Zv,6H7,0.54,0.17492063492063498,13.60628,4,25331943,38938223,126,PN10_SID896,Zv
Zv,Teosinte,0.5769230769230769,0.038461538461538436,9.568975,4,39431979,49000954,75,PN10_SID896,Zv
Zv,6G11,1.0,0.33333333333333337,2.889027,4,50881197,53770224,32,PN10_SID896,Zv
Zv,6G11,0.8823529411764706,0.5275142314990512,9.096769,4,54629968,63726737,73,PN10_SID896,Zv
Zv,6G11,0.6533333333333333,0.2274074074074074,33.034408,4,64254262,97288670,223,PN10_SID896,Zv
Zv,6G11,0.7916666666666666,0.34980620155038755,14.139211,4,98282970,112422181,93,PN10_SID896,Zv
Zv,5B2,1.0,0.17647058823529416,4.431927,4,112525821,116957748,23,PN10_SID896,Zv
Zv,TIL08,0.75,0.13461538461538458,3.770496,4,116963376,120733872,31,PN10_SID896,Zv
Zv,5A11,0.9411764705882353,0.05228758169934644,2.479223,4,121042885,123522108,23,PN10_SID896,Zv
Zv,6G11,0.5555555555555556,0.1388888888888889,10.905966,4,123691419,134597385,70,PN10_SID896,Zv
Zv,6G11,0.5176470588235295,0.12341628959276024,38.495836,4,138675368,177171204,242,PN10_SID896,Zv
Zv,TIL14,0.3333333333333333,0.0761904761904762,7.952143,10,144443109,152395252,99,PN10_SID896,Zv
Zl,Ame21865,0.627906976744186,0.05012919896640833,11.728766,1,35393541,47122307,117,PN10_SID897,Zl
Zl,Ame21864,0.7741935483870968,0.016617790811339184,7.465888,1,47222449,54688337,66,PN10_SID897,Zl
Zn,6F4,0.4583333333333333,0.0,10.690801,1,54810255,65501056,79,PN10_SID897,Zl
Zl,5D5,0.8,0.050000000000000044,5.621337,1,65916094,71537431,45,PN10_SID897,Zl
Zl,Ame21878,0.4835164835164835,0.027472527472527486,67.94164,1,71593700,139535340,504,PN10_SID897,Zl
Zn,6F3,0.8421052631578947,0.042105263157894646,4.024109,1,139749801,143773910,45,PN10_SID897,Zl
Zn,6F5,0.5294117647058824,0.000486144871171601,36.947852,1,143803557,180751409,329,PN10_SID897,Zl
Zl,Ame21879,0.8181818181818182,0.12587412587412594,8.911236,9,153898566,162809802,56,PN10_SID897,Zl
Zv,5B4,0.6,0.0,2.614936,6,129203882,131818818,23,PN10_SID898,Zl
Zl,Ame21877,0.391304347826087,0.041304347826086996,5.303142,8,328238,5631380,63,PN10_SID898,Zl
Zl,5D5,0.4666666666666667,0.04999999999999999,8.652507,9,153898566,162551073,45,PN10_SID898,Zl
Zn,5D8,0.4117647058823529,0.061764705882352944,4.085726,10,148255093,152340819,52,PN10_SID898,Zl
Zn,5D8,0.7320261437908496,0.006535947712418277,41.881257,3,160674731,202555988,319,PN10_SID899,Zl
Zl,Ame21863,0.825,0.015476190476190421,13.573814,7,165548317,179122131,101,PN10_SID899,Zl
Zn,6F2,0.6808510638297872,0.0,13.124644,10,139270608,152395252,125,PN10_SID899,Zl
Zv,6H6,0.391304347826087,0.1265984654731458,9.060337,3,195078151,204138488,91,PN10_SID900,Zl
Zv,6G11,0.3837837837837838,0.1317837837837838,89.59427,4,29185610,118779880,554,PN10_SID900,Zl
Zv,5E5,0.7272727272727273,0.13903743315508021,9.578287,4,119015512,128593799,75,PN10_SID900,Zl
Zv,6D10,0.5454545454545454,0.155210643015521,17.934507,4,128602033,146536540,97,PN10_SID900,Zl
Zl,5D5,0.24120603015075376,0.0,77.611033,4,172279478,249890511,563,PN10_SID900,Zl
Zl,Ame21863,0.35714285714285715,0.023809523809523836,28.175028,5,7794990,35970018,158,PN10_SID900,Zl
Zl,Ame21864,0.5857142857142857,0.0036247334754797578,18.069258,5,36183307,54252565,138,PN10_SID900,Zl
Zn,RIN1,0.26881720430107525,0.016965352449223425,47.912928,5,54276046,102188974,277,PN10_SID900,Zl
Zv,6G11,0.2814814814814815,0.06230339928970069,55.160988,5,126528406,181689394,322,PN10_SID900,Zl
Zn,6F8,0.5,0.020000000000000018,10.976673,5,207323945,218300618,53,PN10_SID900,Zl
Zx,6B5,0.4444444444444444,0.09150326797385616,3.474481,6,177713106,181187587,42,PN10_SID900,Zl
Zv,6D4,0.3,0.04193548387096774,18.408942,9,144138270,162547212,76,PN10_SID900,Zl
Zn,6F8,0.3333333333333333,0.027777777777777735,18.297397,10,94302,18391699,77,PN10_SID900,Zl
Zl,Ame21864,0.7868852459016393,0.03688524590163933,25.802626,1,85956590,111759216,163,PN10_SID901,Zl
Zv,5C9,0.22797927461139897,0.04449303607928887,59.35291,1,232963487,292316397,542,PN10_SID901,Zl
Zn,6F4,0.6666666666666666,0.05555555555555547,4.296074,2,11043904,15339978,46,PN10_SID901,Zl
Zv,6G11,0.24922118380062305,0.06657869675399092,131.832283,2,24921195,156753478,1880,PN10_SID901,Zl
Zv,6G11,0.7407407407407407,0.040740740740740744,6.122678,2,157002705,163125383,67,PN10_SID901,Zl
Zv,5F9,0.75,0.4,4.390749,2,163392705,167783454,51,PN10_SID901,Zl
Zv,6G11,0.7894736842105263,0.37280701754385964,4.255227,2,167994896,172250123,51,PN10_SID901,Zl
Zv,6G11,0.47058823529411764,0.02614379084967322,7.965173,2,172388882,180354055,65,PN10_SID901,Zl
Zv,6D10,0.6842105263157895,0.09330143540669855,5.672833,2,180359390,186032223,44,PN10_SID901,Zl
Zv,TIL06,0.6,0.26666666666666666,5.091849,2,186293770,191385619,40,PN10_SID901,Zl
Zv,6G11,0.3192771084337349,0.06464747880410526,36.308152,4,638586,36946738,468,PN10_SID901,Zl
Zn,6F1,0.7515151515151515,0.026368952684742153,44.57478,2,46251923,90826703,381,PN10_SID902,Zl
Zn,6F1,0.6785714285714286,0.023399014778325178,16.319864,2,90963090,107282954,105,PN10_SID902,Zl
Zn,6F5,0.6919191919191919,0.0,60.470572,2,107524737,167995309,482,PN10_SID902,Zl
Zn,6F4,0.3299319727891156,0.0010283183040658006,95.323768,4,154566743,249890511,798,PN10_SID902,Zl
Zl,Ame21865,0.6417910447761194,0.04804104477611937,20.556038,5,7323779,27879817,143,PN10_SID902,Zl
Zl,Ame21864,0.5157232704402516,0.03273007316134002,61.869364,5,28205775,90075139,401,PN10_SID902,Zl
Zn,Ame21867,0.631578947368421,0.009356725146198785,42.029912,5,90109337,132139249,296,PN10_SID902,Zl
Zl,Ame21863,0.29441624365482233,0.021245511947505236,98.735328,6,5679415,104414743,552,PN10_SID902,Zl
Zl,Ame21878,0.2727272727272727,0.002050580997949414,42.93225,7,343733,43275983,363,PN10_SID902,Zl
Zl,Ame21865,0.8235294117647058,0.011029411764705843,3.746346,1,207404943,211151289,35,PN10_SID903,Zl
Zl,Ame21863,0.4150326797385621,0.006086992837603666,87.542424,4,162345947,249888371,838,PN10_SID903,Zl
Zv,TIL06,0.5,0.07142857142857145,6.02727,6,5514944,11542214,25,PN10_SID903,Zl
Zl,Ame21863,0.6583850931677019,0.0006669723623327073,92.431988,6,11601877,104033865,396,PN10_SID903,Zl
Zn,6F3,0.7571428571428571,0.0071428571428571175,14.308904,7,169671835,183980739,162,PN10_SID903,Zl
Zl,Ame21879,0.4583333333333333,0.03525641025641024,7.203062,10,183757,7386819,62,PN10_SID903,Zl
Zl,Ame21865,0.7428571428571429,0.01969330104923328,59.928316,1,24727363,84655679,369,PN10_SID904,Zl
Zl,Ame21864,0.2894736842105263,0.0011853959222380417,116.568281,1,84731119,201299400,902,PN10_SID904,Zl
Zl,Ame21877,0.6648351648351648,0.014297530426562677,50.600725,1,220860853,271461578,429,PN10_SID904,Zl
Zn,6F1,0.6153846153846154,0.11538461538461542,5.778968,1,271600864,277379832,43,PN10_SID904,Zl
Zl,Ame21863,0.7317073170731707,0.015657934357121372,33.221292,2,193980222,227201514,188,PN10_SID904,Zl
Zl,Ame21863,0.8571428571428571,0.019305019305019266,10.637386,5,215402200,226039586,77,PN10_SID904,Zl
Zn,6F3,0.44642857142857145,0.021649810366624556,32.636935,6,136258648,168895583,260,PN10_SID904,Zl
Zl,5D5,0.7222222222222222,0.13131313131313127,5.432466,6,169033601,174466067,45,PN10_SID904,Zl
Zl,Ame21863,0.2857142857142857,0.0248447204968944,5.910089,8,354973,6265062,61,PN10_SID904,Zl
Zl,Ame21878,0.3333333333333333,0.017543859649122806,4.460938,1,395660,4856598,49,PN10_SID905,Zl
Zl,Ame21878,0.5689655172413793,0.007562008469449544,11.219284,1,5382579,16601863,104,PN10_SID905,Zl
Zn,6F2,0.32,0.0472727272727273,8.593336,1,16639430,25232766,69,PN10_SID905,Zl
Zn,6F7,0.48717948717948717,0.012179487179487192,11.228939,1,210190081,221419020,110,PN10_SID905,Zl
Zl,Ame21878,0.631578947368421,0.020467836257309857,6.532431,7,84081,6616512,42,PN10_SID905,Zl
Zn,6F5,0.72,0.007671232876712342,18.328663,2,190629748,208958411,145,PN10_SID906,Zl
Zn,5D8,0.7238095238095238,0.027380952380952395,22.491103,3,214472090,236963193,276,PN10_SID906,Zl
Zl,Ame21877,0.4342105263157895,0.007543859649122797,75.379283,5,8789889,84169172,811,PN10_SID906,Zl
Zn,Ame21867,0.8071895424836601,0.0002275171672044829,80.465673,5,84480865,164946538,666,PN10_SID906,Zl
Zn,6F1,0.8,0.0,6.700724,5,165128116,171828840,42,PN10_SID906,Zl
Zl,5D5,1.0,0.0,5.114987,5,171828847,176943834,34,PN10_SID906,Zl
Zn,5D8,0.47619047619047616,0.031746031746031744,11.047494,5,214973275,226020769,106,PN10_SID906,Zl
Zn,6F7,0.42025316455696204,0.009362075448051177,148.343138,9,1749539,150092677,1155,PN10_SID906,Zl
Zn,6F8,0.8,0.11250000000000004,4.763509,9,150097026,154860535,40,PN10_SID906,Zl
Zl,Ame21877,0.3161764705882353,0.026100134710372702,35.056844,3,163338042,198394886,335,PN10_SID908,Zl
Zl,Ame21879,0.875,0.05147058823529416,2.094768,3,198395627,200490395,33,PN10_SID908,Zl
Zl,Ame21878,0.2839506172839506,0.0068421835490108385,22.666687,3,200700790,223367477,277,PN10_SID908,Zl
Zx,5A2,0.23529411764705882,0.024767801857585148,7.90283,5,206141722,214044552,52,PN10_SID908,Zl
Zl,Ame21878,0.68,0.026938775510204183,11.92176,5,214246183,226167943,112,PN10_SID908,Zl
Zl,Ame21863,0.35714285714285715,0.04464285714285715,10.851695,6,93563048,104414743,80,PN10_SID908,Zl
Zn,6F3,0.8,0.0,4.653081,6,104541393,109194474,50,PN10_SID908,Zl
Zn,6F3,0.5555555555555556,0.12698412698412703,5.446315,6,109860731,115307046,36,PN10_SID908,Zl
Zn,6E11,0.734375,0.05695564516129037,16.425039,6,115358425,131783464,132,PN10_SID908,Zl
Zl,Ame21863,0.4918032786885246,0.025136612021857907,13.862466,7,84081,13946547,128,PN10_SID908,Zl
Zl,Ame21865,0.23684210526315788,0.0015479876160990613,27.683745,7,143193638,170877383,230,PN10_SID908,Zl
Zl,Ame21865,0.5121951219512195,0.02330623306233065,6.966378,8,328238,7294616,85,PN10_SID908,Zl
Zn,6F6,0.375,0.006578947368421073,15.309146,8,7477565,22786711,130,PN10_SID908,Zl
Zn,6F7,0.44680851063829785,0.014293173214984967,150.532721,9,1910097,152442818,927,PN10_SID908,Zl
Zl,Ame21865,0.75,0.0357142857142857,5.285658,1,12385835,17671493,49,PN10_SID909,Zl
Zn,6E12,0.7777777777777778,0.07777777777777783,3.354052,3,147823,3501875,22,PN10_SID909,Zl
Zn,6E11,0.4067796610169492,0.0485707057930686,22.921273,3,211899298,234820571,161,PN10_SID909,Zl
Zn,6F8,0.2826086956521739,0.017302573203194282,22.168496,5,18758521,40927017,125,PN10_SID909,Zl
Zl,Ame21864,0.6666666666666666,0.0,6.326444,9,143625491,149951935,22,PN10_SID909,Zl
Zn,Ame21867,0.7692307692307693,0.10256410256410264,7.819804,9,150012602,157832406,28,PN10_SID909,Zl
Zv,parviglumis_2B,0.20930232558139536,0.027484143763213537,11.96246,1,287040,12249500,159,PN10_SID910,Zl
Zl,Ame21878,0.7666666666666667,0.09019607843137256,5.247417,1,12385835,17633252,57,PN10_SID910,Zl
Zn,6F1,0.2920962199312715,0.015223255761890375,86.047968,1,17640770,103688738,733,PN10_SID910,Zl
Zl,Ame21879,0.7012987012987013,0.0305669939816281,20.586447,3,187539271,208125718,202,PN10_SID910,Zl
Zv,parviglumis_2B,0.21428571428571427,0.042857142857142844,22.356478,5,198108448,220464926,109,PN10_SID910,Zl
Zl,Ame21863,0.8421052631578947,0.042105263157894646,4.832042,5,220568714,225400756,45,PN10_SID910,Zl
Zn,6F7,0.7841726618705036,0.037597319404750196,77.198493,9,1958125,79156618,317,PN10_SID910,Zl
Zn,6F1,0.7272727272727273,0.027272727272727337,8.381722,9,79156624,87538346,52,PN10_SID910,Zl
Zl,Ame21879,0.689922480620155,0.015680056377730844,71.589905,9,88324497,159914402,328,PN10_SID910,Zl
Zn,6F5,0.48214285714285715,0.0013736263736263687,18.881156,1,283959934,302841090,161,PN10_SID911,Zl
Zn,6E11,0.6363636363636364,0.13636363636363635,3.161321,3,147823,3309144,32,PN10_SID911,Zl
Zl,Ame21878,0.8297872340425532,0.013460703430308252,13.709731,3,186993053,200702784,120,PN10_SID911,Zl
